OrderDate,ProductKey,CustomerKey,TerritoryKey,OrderQuantity
1/23/2019,484,26655,9,1
1/23/2019,485,12404,10,1
1/23/2019,486,15484,4,1
1/23/2019,487,13855,4,1
1/23/2019,528,13646,9,1
1/23/2019,529,23348,9,1
1/23/2019,530,20842,8,1
1/23/2019,535,23322,9,1
1/24/2019,536,13862,4,1
1/24/2019,537,23410,9,1
1/24/2019,538,16565,8,1
1/24/2019,539,12559,10,1
1/24/2019,540,15506,4,1
1/24/2019,541,12291,8,1
1/24/2019,360,29364,7,1
1/25/2019,332,26661,9,1
1/25/2019,354,28885,7,1
1/25/2019,369,13854,4,1
1/25/2019,387,14334,1,1
1/26/2019,371,23323,9,1
1/26/2019,362,26723,4,1
1/26/2019,360,12460,10,1
1/26/2019,360,13633,9,1
1/26/2019,330,26660,9,1
1/26/2019,370,23420,9,1
1/26/2019,356,29380,7,1
1/26/2019,377,15463,7,1
1/26/2019,369,23325,9,1
1/27/2019,358,26698,4,1
1/27/2019,332,20890,10,1
1/27/2019,369,23416,9,1
1/28/2019,370,13745,1,1
1/28/2019,352,13965,9,1
1/28/2019,358,13971,9,1
1/28/2019,368,23331,9,1
1/28/2019,368,16572,8,1
1/29/2019,371,13744,1,1
1/29/2019,371,17782,10,1
1/29/2019,375,17744,10,1
1/29/2019,371,17747,10,1
1/29/2019,377,23116,9,1
1/29/2019,328,26589,9,1
1/29/2019,340,26654,9,1
1/29/2019,385,19035,8,1
1/30/2019,360,13648,9,1
1/30/2019,332,19319,7,1
1/30/2019,375,23119,9,1
1/30/2019,324,15501,4,1
1/30/2019,370,16549,8,1
1/30/2019,383,25020,9,1
1/31/2019,375,13747,1,1
1/31/2019,375,23343,9,1
1/31/2019,356,20708,6,1
1/31/2019,360,26731,4,1
1/31/2019,368,23321,9,1
1/31/2019,360,21138,6,1
1/31/2019,368,15085,7,1
1/31/2019,214,29389,7,1
2/1/2019,215,27064,1,1
2/1/2019,220,14342,1,1
2/1/2019,446,13885,1,1
2/1/2019,447,14365,4,1
2/1/2019,448,14049,9,1
2/1/2019,449,14047,9,1
2/1/2019,450,23431,9,1
2/1/2019,451,13865,4,1
2/1/2019,452,26744,9,1
2/1/2019,477,27054,4,1
2/2/2019,478,16944,8,1
2/2/2019,479,16830,8,1
2/2/2019,480,23526,9,1
2/2/2019,483,14134,9,1
2/2/2019,484,17890,10,1
2/2/2019,485,26815,1,1
2/2/2019,486,23545,9,1
2/2/2019,487,15525,4,1
2/2/2019,528,14129,9,1
2/2/2019,529,25033,9,1
2/3/2019,530,20845,8,1
2/3/2019,535,19435,10,1
2/3/2019,536,20922,10,1
2/3/2019,537,19040,8,1
2/3/2019,538,26667,9,1
2/3/2019,539,12386,8,1
2/3/2019,540,26662,9,1
2/3/2019,541,29415,7,1
2/3/2019,360,29390,7,1
2/4/2019,375,23423,9,1
2/4/2019,375,23531,9,1
2/4/2019,387,25034,9,1
2/4/2019,375,17829,10,1
2/4/2019,368,17889,10,1
2/4/2019,379,23575,9,1
2/4/2019,218,23541,9,1
2/4/2019,219,17795,10,1
2/4/2019,223,23432,9,1
2/4/2019,226,15521,4,1
2/4/2019,229,19343,7,1
2/4/2019,232,14103,9,1
2/4/2019,235,14337,1,1
2/4/2019,445,27020,4,1
2/4/2019,453,26749,9,1
2/4/2019,454,14130,9,1
2/4/2019,455,21331,6,1
2/5/2019,456,14032,9,1
2/5/2019,457,23532,9,1
2/5/2019,458,26113,6,1
2/5/2019,459,27078,4,1
2/5/2019,460,27017,1,1
2/5/2019,461,12619,10,1
2/5/2019,462,15637,7,1
2/5/2019,464,27073,1,1
2/6/2019,466,17792,10,1
2/6/2019,468,15531,1,1
2/6/2019,469,29404,7,1
2/6/2019,470,12390,8,1
2/6/2019,471,15537,4,1
2/6/2019,472,25021,9,1
2/6/2019,473,17191,8,1
2/6/2019,474,15529,1,1
2/6/2019,475,23593,9,1
2/6/2019,476,25035,9,1
2/6/2019,481,27058,1,1
2/6/2019,482,13873,4,1
2/6/2019,488,15534,1,1
2/6/2019,489,21266,6,1
2/7/2019,490,25029,9,1
2/7/2019,214,23640,9,1
2/7/2019,215,21284,6,1
2/7/2019,220,14058,9,1
2/7/2019,446,27074,1,1
2/7/2019,447,14011,9,1
2/7/2019,448,23524,9,1
2/7/2019,449,14065,9,1
2/8/2019,450,26746,9,1
2/8/2019,451,12378,8,1
2/8/2019,452,14216,9,1
2/8/2019,477,14211,9,1
2/8/2019,478,17766,7,1
2/8/2019,479,19323,7,1
2/8/2019,480,15523,1,1
2/8/2019,483,17793,10,1
2/8/2019,484,13997,9,1
2/8/2019,485,13871,4,1
2/8/2019,486,17767,7,1
2/9/2019,487,12608,10,1
2/9/2019,528,19335,7,1
2/9/2019,529,14046,9,1
2/9/2019,530,20843,8,1
2/9/2019,535,12609,10,1
2/9/2019,536,27056,4,1
2/9/2019,537,14050,9,1
2/9/2019,538,14051,9,1
2/9/2019,539,17828,10,1
2/9/2019,540,29397,7,1
2/10/2019,541,14055,9,1
2/10/2019,459,23645,9,1
2/10/2019,460,13884,1,1
2/10/2019,461,12630,10,1
2/10/2019,462,29412,7,1
2/11/2019,464,14038,9,1
2/11/2019,466,12615,10,1
2/11/2019,468,14045,9,1
2/11/2019,469,17849,10,1
2/12/2019,470,27050,1,1
2/12/2019,471,13994,9,1
2/12/2019,472,14220,9,1
2/12/2019,473,14007,9,1
2/12/2019,474,14133,9,1
2/12/2019,475,27077,4,1
2/12/2019,476,17815,10,1
2/12/2019,481,26748,9,1
2/12/2019,482,19324,7,1
2/12/2019,488,23436,9,1
2/13/2019,489,19433,10,1
2/13/2019,490,12388,8,1
2/13/2019,491,12297,8,1
2/13/2019,369,16940,8,1
2/13/2019,356,14210,9,1
2/13/2019,389,19038,8,1
2/13/2019,358,14127,9,1
2/13/2019,377,23533,9,1
2/13/2019,383,14362,1,1
2/13/2019,356,14010,9,1
2/14/2019,371,15651,7,1
2/14/2019,334,26743,9,1
2/14/2019,377,17103,8,1
2/14/2019,352,14128,9,1
2/14/2019,358,14071,9,1
2/14/2019,381,19437,10,1
2/14/2019,377,15665,7,1
2/14/2019,381,14364,4,1
2/14/2019,336,15527,4,1
2/14/2019,371,13866,4,1
2/15/2019,328,26747,9,1
2/15/2019,214,27267,6,1
2/15/2019,215,14355,1,1
2/15/2019,220,23649,9,1
2/15/2019,446,14039,9,1
2/15/2019,447,25022,9,1
2/15/2019,448,23433,9,1
2/15/2019,449,14214,9,1
2/15/2019,450,14215,9,1
2/15/2019,451,27063,1,1
2/15/2019,452,17086,8,1
2/16/2019,477,14219,9,1
2/16/2019,478,21305,6,1
2/16/2019,479,12461,8,1
2/16/2019,480,12612,10,1
2/17/2019,483,23571,9,1
2/17/2019,484,14132,9,1
2/17/2019,485,17812,10,1
2/17/2019,486,17790,10,1
2/17/2019,487,12384,8,1
2/17/2019,528,27068,4,1
2/17/2019,529,23429,9,1
2/17/2019,530,12314,8,1
2/17/2019,535,14102,9,1
2/17/2019,536,14063,9,1
2/17/2019,537,17754,7,1
2/17/2019,538,23523,9,1
2/18/2019,539,27045,1,1
2/18/2019,540,26673,9,1
2/18/2019,541,15547,4,1
2/18/2019,369,23539,9,1
2/18/2019,369,23547,9,1
2/18/2019,381,17756,7,1
2/18/2019,356,12599,10,1
2/18/2019,362,14218,9,1
2/18/2019,356,14033,9,1
2/18/2019,362,14070,9,1
2/18/2019,368,17183,8,1
2/18/2019,375,15624,7,1
2/18/2019,352,14048,9,1
2/19/2019,373,13883,4,1
2/19/2019,324,20931,10,1
2/19/2019,369,23540,9,1
2/19/2019,356,27076,4,1
2/19/2019,358,27069,4,1
2/19/2019,377,23542,9,1
2/19/2019,373,15663,7,1
2/19/2019,375,17082,8,1
2/19/2019,362,14031,9,1
2/19/2019,385,14343,1,1
2/20/2019,379,23574,9,1
2/20/2019,328,26663,9,1
2/20/2019,377,23546,9,1
2/20/2019,379,23434,9,1
2/20/2019,368,23529,9,1
2/20/2019,324,15528,1,1
2/20/2019,360,14062,9,1
2/20/2019,358,12622,10,1
2/20/2019,342,15552,1,1
2/20/2019,362,27047,1,1
2/21/2019,336,15542,4,1
2/21/2019,369,15666,7,1
2/21/2019,360,27051,4,1
2/21/2019,383,17752,7,1
2/21/2019,332,15553,4,1
2/21/2019,214,27067,4,1
2/21/2019,215,25030,9,1
2/21/2019,220,20933,10,1
2/21/2019,446,29414,7,1
2/21/2019,447,25032,9,1
2/21/2019,448,12330,8,1
2/21/2019,449,23435,9,1
2/21/2019,450,14125,9,1
2/22/2019,451,13877,4,1
2/22/2019,452,23422,9,1
2/22/2019,477,12298,8,1
2/22/2019,478,23525,9,1
2/22/2019,479,23572,9,1
2/22/2019,480,17114,8,1
2/22/2019,483,20975,10,1
2/22/2019,484,19326,7,1
2/22/2019,485,14066,9,1
2/22/2019,486,17803,10,1
2/22/2019,487,17093,8,1
2/23/2019,528,23538,9,1
2/23/2019,529,15551,1,1
2/23/2019,530,26745,9,1
2/24/2019,535,21332,6,1
2/24/2019,536,14356,4,1
2/24/2019,537,17813,10,1
2/24/2019,538,13975,9,1
2/24/2019,539,15535,4,1
2/24/2019,540,12302,8,1
2/24/2019,541,23425,9,1
2/24/2019,338,15540,4,1
2/24/2019,362,12397,8,1
2/24/2019,373,17794,10,1
2/24/2019,354,27021,4,1
2/25/2019,368,23534,9,1
2/25/2019,330,26666,9,1
2/25/2019,342,26740,9,1
2/25/2019,369,17184,8,1
2/25/2019,362,12623,10,1
2/25/2019,379,23573,9,1
2/25/2019,370,23648,9,1
2/25/2019,352,14030,9,1
2/25/2019,370,17107,8,1
2/25/2019,373,16826,8,1
2/25/2019,369,17798,10,1
2/25/2019,368,17096,8,1
2/25/2019,389,14354,4,1
2/25/2019,368,15676,7,1
2/25/2019,340,20917,10,1
2/26/2019,360,14012,9,1
2/26/2019,368,13870,1,1
2/26/2019,326,15538,4,1
2/26/2019,322,20921,10,1
2/26/2019,369,15623,7,1
2/26/2019,332,15548,4,1
2/26/2019,338,19338,7,1
2/27/2019,381,14357,4,1
2/27/2019,373,23544,9,1
2/27/2019,373,17841,10,1
2/28/2019,358,27044,4,1
2/28/2019,360,14101,9,1
2/28/2019,377,17181,8,1
2/28/2019,356,14020,9,1
2/28/2019,322,20847,8,1
2/28/2019,334,15532,4,1
2/28/2019,330,19336,7,1
2/28/2019,356,14064,9,1
3/1/2019,381,19440,10,1
3/1/2019,354,14302,9,1
3/1/2019,332,21040,10,1
3/1/2019,358,12647,10,1
3/1/2019,336,15739,4,1
3/1/2019,338,26752,9,1
3/1/2019,387,25036,9,1
3/1/2019,334,26753,9,1
3/2/2019,332,19366,7,1
3/2/2019,356,21501,6,1
3/2/2019,356,12634,10,1
3/2/2019,354,14234,9,1
3/2/2019,354,27087,4,1
3/2/2019,218,15565,1,1
3/2/2019,219,26115,6,1
3/2/2019,223,13892,1,1
3/2/2019,226,14681,9,1
3/2/2019,229,24003,9,1
3/3/2019,232,27107,4,1
3/3/2019,214,24009,9,1
3/3/2019,215,26764,9,1
3/3/2019,220,16262,7,1
3/3/2019,446,14345,9,1
3/3/2019,447,14316,9,1
3/4/2019,448,14225,9,1
3/4/2019,449,19057,8,1
3/4/2019,450,17761,8,1
3/4/2019,451,17762,8,1
3/4/2019,452,15923,7,1
3/4/2019,477,14322,9,1
3/5/2019,478,21348,6,1
3/5/2019,479,15561,1,1
3/5/2019,480,24001,9,1
3/5/2019,483,23653,9,1
3/5/2019,484,17220,8,1
3/5/2019,485,15558,1,1
3/5/2019,486,17937,10,1
3/5/2019,487,14226,9,1
3/5/2019,528,24005,9,1
3/5/2019,529,12500,8,1
3/5/2019,530,27092,4,1
3/5/2019,535,25107,9,1
3/5/2019,536,14263,9,1
3/5/2019,537,12644,10,1
3/5/2019,538,13894,1,1
3/5/2019,539,14301,9,1
3/5/2019,540,16203,7,1
3/6/2019,541,14381,1,1
3/6/2019,330,15737,1,1
3/6/2019,375,15710,7,1
3/6/2019,389,14382,4,1
3/6/2019,368,15921,7,1
3/6/2019,368,23655,9,1
3/7/2019,387,14367,1,1
3/7/2019,336,21034,10,1
3/7/2019,338,21039,10,1
3/7/2019,356,14262,9,1
3/7/2019,352,12475,8,1
3/7/2019,381,19065,8,1
3/7/2019,370,17221,8,1
3/7/2019,358,27105,4,1
3/7/2019,342,15554,4,1
3/8/2019,352,14348,9,1
3/8/2019,342,20982,10,1
3/8/2019,377,23998,9,1
3/8/2019,352,14306,9,1
3/8/2019,381,25053,9,1
3/8/2019,375,16052,7,1
3/8/2019,362,14324,9,1
3/8/2019,356,14326,9,1
3/8/2019,352,14668,9,1
3/8/2019,326,21020,10,1
3/8/2019,352,12479,8,1
3/8/2019,381,25051,9,1
3/8/2019,358,29479,7,1
3/8/2019,356,27088,1,1
3/9/2019,354,14260,9,1
3/9/2019,358,14230,9,1
3/9/2019,375,23651,9,1
3/9/2019,324,15557,4,1
3/9/2019,362,27104,4,1
3/10/2019,369,23665,9,1
3/10/2019,373,26202,6,1
3/10/2019,356,27097,1,1
3/10/2019,334,20860,8,1
3/10/2019,360,14279,9,1
3/11/2019,328,19386,7,1
3/11/2019,326,26768,9,1
3/11/2019,356,14299,9,1
3/11/2019,377,17943,10,1
3/11/2019,362,12462,8,1
3/11/2019,358,14276,9,1
3/11/2019,385,19067,8,1
3/11/2019,375,24006,9,1
3/12/2019,338,26767,9,1
3/12/2019,370,23995,9,1
3/12/2019,379,15688,7,1
3/12/2019,371,23660,9,1
3/12/2019,362,14855,9,1
3/12/2019,330,26763,9,1
3/12/2019,383,19455,10,1
3/12/2019,340,15750,4,1
3/12/2019,362,27083,1,1
3/12/2019,360,12637,10,1
3/12/2019,352,14670,9,1
3/12/2019,326,21027,10,1
3/12/2019,352,21354,6,1
3/12/2019,356,27079,4,1
3/12/2019,368,17742,8,1
3/12/2019,214,15678,7,1
3/12/2019,215,14224,9,1
3/12/2019,220,15014,9,1
3/12/2019,446,15763,1,1
3/13/2019,447,14287,9,1
3/13/2019,448,29483,7,1
3/13/2019,449,27080,4,1
3/13/2019,450,17896,10,1
3/13/2019,451,23996,9,1
3/13/2019,452,14673,9,1
3/14/2019,477,21011,10,1
3/14/2019,478,17199,8,1
3/14/2019,479,16259,7,1
3/14/2019,480,27081,4,1
3/14/2019,483,12658,10,1
3/14/2019,484,26760,9,1
3/14/2019,485,11241,7,1
3/14/2019,486,14666,9,1
3/14/2019,487,13887,4,1
3/15/2019,528,17969,10,1
3/15/2019,529,13890,1,1
3/15/2019,530,21352,6,1
3/15/2019,535,27108,4,1
3/15/2019,536,24000,9,1
3/16/2019,537,23662,9,1
3/16/2019,538,17959,10,1
3/16/2019,539,16051,7,1
3/16/2019,540,16205,7,1
3/16/2019,541,24008,9,1
3/16/2019,468,12653,10,1
3/16/2019,469,14377,1,1
3/17/2019,470,21336,6,1
3/17/2019,471,14323,9,1
3/17/2019,472,12499,8,1
3/17/2019,473,14238,9,1
3/17/2019,474,17960,10,1
3/17/2019,475,17968,10,1
3/17/2019,476,23664,9,1
3/17/2019,481,25037,9,1
3/18/2019,482,21400,6,1
3/18/2019,488,17962,10,1
3/18/2019,489,14300,9,1
3/18/2019,490,17770,7,1
3/18/2019,491,15687,7,1
3/18/2019,362,14308,9,1
3/18/2019,362,14676,9,1
3/18/2019,375,23663,9,1
3/18/2019,373,15924,7,1
3/18/2019,371,13889,1,1
3/18/2019,360,27095,4,1
3/18/2019,370,15925,7,1
3/18/2019,324,26761,9,1
3/18/2019,368,17933,10,1
3/18/2019,352,12487,8,1
3/19/2019,358,12640,10,1
3/19/2019,387,14366,1,1
3/19/2019,387,19196,8,1
3/19/2019,324,26774,9,1
3/19/2019,356,12645,10,1
3/19/2019,356,27106,4,1
3/19/2019,377,17722,8,1
3/19/2019,381,25057,9,1
3/19/2019,326,20854,8,1
3/19/2019,352,14264,9,1
3/19/2019,368,16204,7,1
3/20/2019,360,14259,9,1
3/20/2019,360,29450,7,1
3/20/2019,330,15555,4,1
3/20/2019,362,27086,1,1
3/20/2019,356,14523,9,1
3/20/2019,340,26751,9,1
3/20/2019,385,25106,9,1
3/20/2019,342,15569,1,1
3/20/2019,338,21036,10,1
3/20/2019,387,19046,8,1
3/20/2019,368,17635,8,1
3/21/2019,389,14378,4,1
3/21/2019,377,13895,1,1
3/21/2019,354,14310,9,1
3/21/2019,368,23993,9,1
3/21/2019,330,27285,6,1
3/22/2019,326,26754,9,1
3/22/2019,358,29482,7,1
3/22/2019,389,19188,8,1
3/22/2019,328,26757,9,1
3/22/2019,389,14380,1,1
3/22/2019,356,12495,8,1
3/22/2019,387,19448,10,1
3/23/2019,358,14275,9,1
3/23/2019,362,14305,9,1
3/23/2019,360,14303,9,1
3/23/2019,368,17966,10,1
3/23/2019,360,11242,7,1
3/23/2019,371,23658,9,1
3/24/2019,330,19381,7,1
3/24/2019,214,21423,6,1
3/24/2019,215,27270,6,1
3/24/2019,220,14379,4,1
3/24/2019,446,17965,10,1
3/25/2019,447,14236,9,1
3/25/2019,448,17948,10,1
3/25/2019,449,14277,9,1
3/25/2019,450,27094,4,1
3/26/2019,451,23661,9,1
3/26/2019,452,19419,7,1
3/26/2019,477,15570,4,1
3/26/2019,478,27103,1,1
3/26/2019,479,27298,6,1
3/26/2019,480,27091,1,1
3/26/2019,483,26750,9,1
3/26/2019,484,14347,9,1
3/27/2019,485,27297,6,1
3/27/2019,486,14235,9,1
3/27/2019,487,12648,10,1
3/28/2019,528,23992,9,1
3/28/2019,529,17198,8,1
3/28/2019,530,14325,9,1
3/28/2019,535,26758,9,1
3/28/2019,536,27090,4,1
3/28/2019,537,17209,8,1
3/28/2019,538,12484,8,1
3/28/2019,539,23656,9,1
3/28/2019,540,20861,8,1
3/28/2019,541,14667,9,1
3/28/2019,232,17958,10,1
3/28/2019,235,21018,10,1
3/28/2019,445,24002,9,1
3/29/2019,453,15568,4,1
3/29/2019,454,27093,4,1
3/29/2019,455,21349,6,1
3/29/2019,456,24004,9,1
3/29/2019,457,24159,9,1
3/29/2019,458,14671,9,1
3/29/2019,459,16261,7,1
3/29/2019,460,15562,1,1
3/29/2019,461,21012,10,1
3/29/2019,462,23994,9,1
3/30/2019,464,24160,9,1
3/30/2019,466,15920,7,1
3/30/2019,468,14346,9,1
3/30/2019,469,26200,6,1
3/30/2019,470,14304,9,1
3/30/2019,471,14286,9,1
3/30/2019,472,15931,7,1
3/30/2019,473,14672,9,1
3/30/2019,474,25052,9,1
3/30/2019,475,17629,8,1
3/31/2019,476,15677,7,1
3/31/2019,481,27096,1,1
3/31/2019,482,14374,4,1
3/31/2019,488,23659,9,1
3/31/2019,489,15700,7,1
3/31/2019,490,23999,9,1
3/31/2019,491,27089,1,1
3/31/2019,377,23652,9,1
3/31/2019,375,17892,10,1
3/31/2019,356,11336,7,1
4/1/2019,368,17873,8,1
4/1/2019,379,16286,7,1
4/1/2019,352,12501,8,1
4/1/2019,385,25120,9,1
4/1/2019,375,16388,7,1
4/1/2019,373,17789,8,1
4/1/2019,371,16392,7,1
4/1/2019,370,17824,8,1
4/1/2019,340,15882,1,1
4/1/2019,328,15851,1,1
4/1/2019,330,19427,7,1
4/2/2019,356,15145,9,1
4/2/2019,360,27193,4,1
4/2/2019,371,13903,4,1
4/2/2019,368,17981,10,1
4/2/2019,385,25108,9,1
4/2/2019,379,24177,9,1
4/2/2019,358,27199,1,1
4/2/2019,356,15185,9,1
4/2/2019,356,15207,9,1
4/2/2019,354,15143,9,1
4/2/2019,358,12857,10,1
4/2/2019,358,15192,9,1
4/2/2019,360,21589,6,1
4/3/2019,379,13911,1,1
4/3/2019,360,15171,9,1
4/3/2019,371,17796,8,1
4/3/2019,387,19477,10,1
4/3/2019,326,27338,9,1
4/4/2019,320,19442,7,1
4/4/2019,360,11346,7,1
4/4/2019,330,15860,1,1
4/4/2019,362,21595,6,1
4/4/2019,320,26916,9,1
4/4/2019,379,24266,9,1
4/4/2019,383,14418,1,1
4/4/2019,360,12854,10,1
4/4/2019,214,17775,7,1
4/4/2019,215,16391,7,1
4/4/2019,220,16400,7,1
4/4/2019,446,15169,9,1
4/5/2019,447,14400,4,1
4/5/2019,448,25119,9,1
4/5/2019,449,14417,1,1
4/5/2019,450,12859,10,1
4/5/2019,451,11379,7,1
4/5/2019,452,27251,4,1
4/5/2019,477,27201,1,1
4/5/2019,478,19274,8,1
4/5/2019,479,15210,9,1
4/5/2019,480,15022,9,1
4/6/2019,483,14411,1,1
4/6/2019,484,19471,10,1
4/6/2019,485,24163,9,1
4/6/2019,486,15015,9,1
4/6/2019,487,18021,10,1
4/7/2019,528,15213,9,1
4/7/2019,529,24241,9,1
4/7/2019,530,26921,9,1
4/7/2019,535,15144,9,1
4/7/2019,536,25114,9,1
4/7/2019,537,24249,9,1
4/7/2019,538,24167,9,1
4/7/2019,539,15152,9,1
4/7/2019,540,15840,1,1
4/7/2019,541,25112,9,1
4/7/2019,229,27231,4,1
4/8/2019,232,15029,9,1
4/8/2019,235,16394,7,1
4/8/2019,445,27226,1,1
4/8/2019,453,15208,9,1
4/8/2019,454,24248,9,1
4/8/2019,455,15769,4,1
4/8/2019,456,15211,9,1
4/8/2019,457,24173,9,1
4/8/2019,458,21071,10,1
4/8/2019,459,17847,8,1
4/8/2019,460,12521,8,1
4/8/2019,461,12856,10,1
4/8/2019,462,15768,4,1
4/9/2019,464,14406,4,1
4/9/2019,466,12546,8,1
4/9/2019,468,13906,1,1
4/9/2019,469,13910,1,1
4/9/2019,470,15179,9,1
4/9/2019,471,16291,7,1
4/9/2019,472,15032,9,1
4/9/2019,473,12855,10,1
4/9/2019,474,25115,9,1
4/9/2019,475,15027,9,1
4/10/2019,476,21582,6,1
4/10/2019,481,15204,9,1
4/10/2019,482,11339,7,1
4/10/2019,488,15120,9,1
4/10/2019,489,15180,9,1
4/10/2019,490,15130,9,1
4/11/2019,491,17799,8,1
4/11/2019,358,27240,1,1
4/11/2019,356,12736,8,1
4/11/2019,362,12735,8,1
4/11/2019,356,27211,1,1
4/11/2019,330,21060,10,1
4/11/2019,368,24170,9,1
4/11/2019,369,17781,8,1
4/11/2019,385,14392,1,1
4/11/2019,362,12808,10,1
4/11/2019,352,15183,9,1
4/11/2019,352,27116,1,1
4/12/2019,356,15122,9,1
4/12/2019,354,27228,1,1
4/12/2019,332,20896,8,1
4/12/2019,389,25111,9,1
4/12/2019,371,17848,8,1
4/12/2019,369,24171,9,1
4/12/2019,354,15181,9,1
4/13/2019,381,19254,8,1
4/13/2019,358,12712,8,1
4/13/2019,340,15780,4,1
4/13/2019,362,12839,10,1
4/13/2019,320,20876,8,1
4/13/2019,332,20870,8,1
4/13/2019,379,17979,10,1
4/13/2019,387,14386,4,1
4/13/2019,371,24272,9,1
4/13/2019,362,12738,8,1
4/13/2019,375,26235,6,1
4/13/2019,369,17833,8,1
4/13/2019,214,24273,9,1
4/13/2019,215,27232,1,1
4/13/2019,220,27406,6,1
4/13/2019,446,15205,9,1
4/13/2019,447,21056,10,1
4/13/2019,448,27255,1,1
4/14/2019,449,12713,8,1
4/14/2019,450,27234,1,1
4/14/2019,451,13896,1,1
4/14/2019,452,19421,7,1
4/14/2019,477,15129,9,1
4/14/2019,478,24270,9,1
4/14/2019,479,27195,4,1
4/15/2019,480,26924,9,1
4/15/2019,483,24162,9,1
4/15/2019,484,15043,9,1
4/15/2019,485,16289,7,1
4/15/2019,486,15841,4,1
4/15/2019,487,17784,8,1
4/15/2019,528,18000,10,1
4/15/2019,529,27212,4,1
4/15/2019,530,15770,4,1
4/16/2019,535,16408,7,1
4/16/2019,536,19197,8,1
4/16/2019,537,15035,9,1
4/16/2019,538,27206,4,1
4/16/2019,539,12745,10,1
4/16/2019,540,16404,7,1
4/16/2019,541,15127,9,1
4/17/2019,377,24242,9,1
4/17/2019,324,15842,1,1
4/17/2019,383,19479,10,1
4/17/2019,373,24172,9,1
4/17/2019,362,15151,9,1
4/17/2019,340,26923,9,1
4/17/2019,371,24175,9,1
4/17/2019,369,16412,7,1
4/17/2019,377,24271,9,1
4/17/2019,338,26797,9,1
4/17/2019,381,14414,4,1
4/17/2019,322,15834,1,1
4/17/2019,377,24166,9,1
4/17/2019,371,17811,8,1
4/17/2019,358,15044,9,1
4/17/2019,385,14415,4,1
4/18/2019,371,17972,10,1
4/18/2019,368,24244,9,1
4/18/2019,362,15036,9,1
4/18/2019,362,12853,10,1
4/18/2019,379,24252,9,1
4/18/2019,358,12624,8,1
4/18/2019,370,24251,9,1
4/18/2019,356,27117,1,1
4/18/2019,356,15170,9,1
4/18/2019,379,24169,9,1
4/18/2019,338,15862,4,1
4/19/2019,362,12548,8,1
4/19/2019,332,19446,7,1
4/19/2019,324,20874,8,1
4/19/2019,340,19434,7,1
4/19/2019,368,24174,9,1
4/19/2019,354,27239,4,1
4/19/2019,373,24164,9,1
4/20/2019,320,15781,4,1
4/20/2019,358,21613,6,1
4/20/2019,362,15178,9,1
4/20/2019,334,19436,7,1
4/20/2019,389,17778,7,1
4/20/2019,326,19423,7,1
4/20/2019,352,15184,9,1
4/20/2019,354,11378,7,1
4/20/2019,379,16393,7,1
4/21/2019,377,17978,10,1
4/21/2019,330,15843,1,1
4/21/2019,385,14385,1,1
4/21/2019,320,15852,4,1
4/21/2019,322,19447,7,1
4/22/2019,322,15827,1,1
4/22/2019,369,16310,7,1
4/22/2019,385,14394,1,1
4/22/2019,342,27299,9,1
4/22/2019,389,25113,9,1
4/22/2019,370,13898,1,1
4/23/2019,377,24250,9,1
4/23/2019,324,19441,7,1
4/23/2019,373,17974,10,1
4/23/2019,373,16268,7,1
4/23/2019,328,26917,9,1
4/23/2019,360,27254,1,1
4/24/2019,352,27114,4,1
4/24/2019,354,15042,9,1
4/24/2019,356,27256,1,1
4/24/2019,218,17825,8,1
4/24/2019,219,15135,9,1
4/24/2019,223,15209,9,1
4/24/2019,226,21044,10,1
4/24/2019,229,15040,9,1
4/24/2019,232,15778,1,1
4/24/2019,235,24176,9,1
4/24/2019,445,15844,4,1
4/24/2019,453,13907,1,1
4/24/2019,454,27235,1,1
4/24/2019,455,17764,8,1
4/25/2019,456,19426,7,1
4/25/2019,457,19284,8,1
4/25/2019,214,15182,9,1
4/25/2019,215,27227,4,1
4/25/2019,220,15865,4,1
4/25/2019,446,15037,9,1
4/25/2019,447,21053,10,1
4/25/2019,448,26920,9,1
4/25/2019,449,17990,10,1
4/25/2019,450,24161,9,1
4/25/2019,451,15845,1,1
4/25/2019,452,14413,4,1
4/25/2019,477,11345,7,1
4/25/2019,478,24179,9,1
4/25/2019,479,15028,9,1
4/26/2019,480,19283,8,1
4/26/2019,483,13897,1,1
4/26/2019,484,26967,9,1
4/26/2019,485,27205,4,1
4/26/2019,486,19459,10,1
4/26/2019,487,15771,1,1
4/26/2019,528,15134,9,1
4/26/2019,529,26919,9,1
4/26/2019,530,27429,6,1
4/27/2019,535,15121,9,1
4/27/2019,536,15038,9,1
4/27/2019,537,24247,9,1
4/27/2019,538,21092,10,1
4/27/2019,539,15873,4,1
4/27/2019,540,15030,9,1
4/27/2019,541,26918,9,1
4/27/2019,371,17768,8,1
4/27/2019,373,13904,4,1
4/27/2019,352,15133,9,1
4/28/2019,371,24257,9,1
4/28/2019,371,13905,4,1
4/28/2019,356,15033,9,1
4/28/2019,385,19467,10,1
4/28/2019,356,15041,9,1
4/28/2019,377,17765,8,1
4/28/2019,379,17977,10,1
4/28/2019,354,27250,1,1
4/29/2019,385,25121,9,1
4/29/2019,371,24178,9,1
4/29/2019,383,17773,7,1
4/29/2019,375,16288,7,1
4/29/2019,322,26795,9,1
4/29/2019,373,24168,9,1
4/29/2019,371,16273,7,1
4/30/2019,369,17777,8,1
4/30/2019,360,12657,8,1
